Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Product,Spreadsheet: Question,Spreadsheet: Discount 1,Spreadsheet: Discount 2,Spreadsheet: Discount 3,Spreadsheet: Discount 4,Spreadsheet: correct,Spreadsheet: rand_flag,Manipulation: Spreadsheet,branch-8m3o
39,1747422579827,"16/05/2025, 19:09:39",1747397379827,-7,"16/05/2025, 05:09:39",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 2,34515.90000000004,34499.500000000015,34515.90000000004,34515.90000000004,34499.500000000015,34515.90000000004,1,127936.6,3.7083609907389947,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Stainless Steel Cookware Set.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$350 (Deal: buy 1 get 1 free),$200 (Deal: $30 off),$200 (Deal: 15% off),,answer2,fatigue,,consent
40,1747422579827,"16/05/2025, 19:09:39",1747397379827,-7,"16/05/2025, 05:09:39",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 3,34515.90000000004,34499.500000000015,34515.90000000004,34515.90000000004,34499.500000000015,34515.90000000004,1,1284.2000000000116,0.03722372788011453,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Stainless Steel Cookware Set.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$350 (Deal: buy 1 get 1 free),$200 (Deal: $30 off),$200 (Deal: 15% off),,answer2,fatigue,,consent
41,1747422579829,"16/05/2025, 19:09:39",1747397379829,-7,"16/05/2025, 05:09:39",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,response,Position 3,34515.90000000004,34499.500000000015,34515.90000000004,34515.90000000004,34499.500000000015,34515.90000000004,1,0,0,,Trigger - Response,Option 3,7,object-123,3 Discounts Fatigue,Stainless Steel Cookware Set.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$350 (Deal: buy 1 get 1 free),$200 (Deal: $30 off),$200 (Deal: 15% off),,answer2,fatigue,,consent
42,1747422579993,"16/05/2025, 19:09:39",1747397379993,-7,"16/05/2025, 05:09:39",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,info,Recording Uploaded: 226813-8/13444141/task-fsrg/46265160-mousetracking-4-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
43,1747422579994,"16/05/2025, 19:09:39",1747397379994,-7,"16/05/2025, 05:09:39",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46265160?filename=mousetracking-4-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
44,1747422580889,"16/05/2025, 19:09:40",1747397380889,-7,"16/05/2025, 05:09:40",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 2,loinwi,1,continue,,1081.6000000119093,1066.6999999999825,1081.6000000119093,1081.6000000119093,1066.6999999999825,1081.6000000119093,1,0,0,,Click To Continue,Continue Button,2,object-111,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: 12% off),$120 (Deal: $18 off),,,answer2,fatigue,,consent
45,1747422595948,"16/05/2025, 19:09:55",1747397395948,-7,"16/05/2025, 05:09:55",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,response,$120 (Deal: $18 off),15073.600000000006,15066.600000000006,15073.600000000006,15073.600000000006,15066.600000000006,15073.600000000006,1,0,0,,Trigger - Response,Option 2,5,object-316,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: 12% off),$120 (Deal: $18 off),,,answer2,fatigue,,consent
46,1747422595955,"16/05/2025, 19:09:55",1747397395955,-7,"16/05/2025, 05:09:55",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,action,Image,15081.000000005966,15066.600000000006,15081.000000005966,15081.000000005966,15066.600000000006,15081.000000005966,1,16.60000000000582,0.001101774786614486,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: 12% off),$120 (Deal: $18 off),,,answer2,fatigue,,consent
47,1747422595955,"16/05/2025, 19:09:55",1747397395955,-7,"16/05/2025, 05:09:55",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,action,Question,15081.300000017887,15066.600000000006,15081.300000017887,15081.300000017887,15066.600000000006,15081.300000017887,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: 12% off),$120 (Deal: $18 off),,,answer2,fatigue,,consent
48,1747422595956,"16/05/2025, 19:09:55",1747397395956,-7,"16/05/2025, 05:09:55",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,action,Option 1,15081.699999994045,15066.600000000006,15081.699999994045,15081.699999994045,15066.600000000006,15081.699999994045,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: 12% off),$120 (Deal: $18 off),,,answer2,fatigue,,consent
49,1747422595956,"16/05/2025, 19:09:55",1747397395956,-7,"16/05/2025, 05:09:55",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,action,Option 2,15082.199999994045,15066.600000000006,15082.199999994045,15082.199999994045,15066.600000000006,15082.199999994045,1,116.4999999999709,0.007732335098825936,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: 12% off),$120 (Deal: $18 off),,,answer2,fatigue,,consent
50,1747422595960,"16/05/2025, 19:09:55",1747397395960,-7,"16/05/2025, 05:09:55",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,2,2 Discounts Fatigue,Screen 1,a8my66,2,response,Position 2,15083.100000000006,15066.600000000006,15083.100000000006,15083.100000000006,15066.600000000006,15083.100000000006,1,0,0,,Trigger - Response,Option 2,5,object-316,2 Discounts Fatigue,Gaming Keyboard.png,Which of the following products do you prefer to buy?,$120 (Deal: 12% off),$120 (Deal: $18 off),,,answer2,fatigue,,consent
51,1747422596120,"16/05/2025, 19:09:56",1747397396120,-7,"16/05/2025, 05:09:56",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,,2,2 Discounts Fatigue,Screen 1,a8my66,2,info,Recording Uploaded: 226813-8/13444141/task-fsrg/46265160-mousetracking-5-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
52,1747422596121,"16/05/2025, 19:09:56",1747397396121,-7,"16/05/2025, 05:09:56",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,,2,2 Discounts Fatigue,Screen 1,a8my66,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46265160?filename=mousetracking-5-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
53,1747422597048,"16/05/2025, 19:09:57",1747397397048,-7,"16/05/2025, 05:09:57",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 5,drlp1q,1,continue,,1107.800000011921,1099.7000000000116,1107.800000011921,1107.800000011921,1099.7000000000116,1107.800000011921,1,0,0,,Click To Continue,Continue Button,2,object-73,4 Discounts Fatigue,Running Shoes.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$120 (Deal: buy 1 get 1 50% off),$120 (Deal: now $98),$120 (Deal: $15 off),$120 (Deal: 10% off),answer4,fatigue,,consent
54,1747422633972,"16/05/2025, 19:10:33",1747397433972,-7,"16/05/2025, 05:10:33",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,response,$120 (Deal: buy 1 get 1 50% off),36930.50000001787,36916.09999999998,36930.50000001787,36930.50000001787,36916.09999999998,36930.50000001787,1,0,0,,Trigger - Response,Option 1,6,object-353,4 Discounts Fatigue,Running Shoes.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$120 (Deal: buy 1 get 1 50% off),$120 (Deal: now $98),$120 (Deal: $15 off),$120 (Deal: 10% off),answer4,fatigue,,consent
55,1747422633974,"16/05/2025, 19:10:33",1747397433974,-7,"16/05/2025, 05:10:33",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Image,36932.49999999997,36916.09999999998,36932.49999999997,36932.49999999997,36916.09999999998,36932.49999999997,1,449.70000000001164,0.012181676829351203,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Running Shoes.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$120 (Deal: buy 1 get 1 50% off),$120 (Deal: now $98),$120 (Deal: $15 off),$120 (Deal: 10% off),answer4,fatigue,,consent
56,1747422633974,"16/05/2025, 19:10:33",1747397433974,-7,"16/05/2025, 05:10:33",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Question,36932.49999999997,36916.09999999998,36932.49999999997,36932.49999999997,36916.09999999998,36932.49999999997,1,100.10000000000582,0.002711554037398476,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Running Shoes.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$120 (Deal: buy 1 get 1 50% off),$120 (Deal: now $98),$120 (Deal: $15 off),$120 (Deal: 10% off),answer4,fatigue,,consent
57,1747422633975,"16/05/2025, 19:10:33",1747397433975,-7,"16/05/2025, 05:10:33",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 1,36932.49999999997,36916.09999999998,36932.49999999997,36932.49999999997,36916.09999999998,36932.49999999997,1,949.5999999999767,0.025723193945188613,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Running Shoes.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$120 (Deal: buy 1 get 1 50% off),$120 (Deal: now $98),$120 (Deal: $15 off),$120 (Deal: 10% off),answer4,fatigue,,consent
58,1747422633976,"16/05/2025, 19:10:33",1747397433976,-7,"16/05/2025, 05:10:33",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 2,36932.49999999997,36916.09999999998,36932.49999999997,36932.49999999997,36916.09999999998,36932.49999999997,1,433.20000000001164,0.011734717372637194,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Running Shoes.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$120 (Deal: buy 1 get 1 50% off),$120 (Deal: now $98),$120 (Deal: $15 off),$120 (Deal: 10% off),answer4,fatigue,,consent
59,1747422633976,"16/05/2025, 19:10:33",1747397433976,-7,"16/05/2025, 05:10:33",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 3,36932.49999999997,36916.09999999998,36932.49999999997,36932.49999999997,36916.09999999998,36932.49999999997,1,116.5,0.0031558046489201207,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Running Shoes.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$120 (Deal: buy 1 get 1 50% off),$120 (Deal: now $98),$120 (Deal: $15 off),$120 (Deal: 10% off),answer4,fatigue,,consent
60,1747422633976,"16/05/2025, 19:10:33",1747397433976,-7,"16/05/2025, 05:10:33",226813,8,task-fsrg,,46265160,13444141,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,,Discount Framing Task,6,Spreadsheet1,1,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 4,36932.49999999997,36916.09999999998,36932.49999999997,36932.49999999997,36916.09999999998,36932.49999999997,1,33.40000000002328,0.0009047542941974722,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Running Shoes.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$120 (Deal: buy 1 get 1 50% off),$120 (Deal: now $98),$120 (Deal: $15 off),$120 (Deal: 10% off),answer4,fatigue,,consent
